raw/gen/rollout/ep_rew_mean,raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/rollout/ep_len_mean,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/train/entropy_loss,raw/gen/train/value_loss,raw/gen/train/clip_fraction,raw/gen/train/approx_kl,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/loss,raw/gen/train/clip_range,raw/gen/train/policy_gradient_loss,raw/gen/train/n_updates,raw/gen/rollout/ep_rew_wrapped_mean
99.5,863744,2419,45.0,1,0,-0.05326498738668306,165.33520609047264,0.02685546875,0.0067035276,0.0001,0.829385906457901,21.775432586669922,0.2,-0.005769846491602948,13488,-126.27572971913963
145.5,864256,2301,45.0,1,0,-0.01420289572160982,52.2020676843822,0.008056640625,0.002066964,0.0001,0.7862427830696106,2.3657748699188232,0.2,-0.004210438404697925,13496,-126.6536641529575
163.0,864768,2506,45.0,1,0,-0.028559009401305957,121.82780135795474,0.013671875,0.002694603,0.0001,0.8213420659303665,30.94228172302246,0.2,-0.006197862374392571,13504,-126.77976054366678
157.5,865280,2306,45.0,1,0,-0.010598777673294535,11.89603477763012,0.010009765625,0.0014786016,0.0001,0.9287633821368217,0.6765754818916321,0.2,-0.0029233577060949756,13512,-126.1315298812464
133.5,865792,2246,45.0,1,0,-0.015343925986826434,152.0902893356979,0.01318359375,0.004505694,0.0001,0.8420595824718475,9.941789627075195,0.2,-0.005077291061752476,13520,-126.37702054012567
153.5,866304,2314,45.0,1,0,-0.00915179298408475,28.82939152792096,0.002685546875,0.0006358988,0.0001,0.9265614524483681,1.0645204782485962,0.2,-0.0015160881885094568,13528,-123.80788427848368
162.0,866816,2189,45.0,1,0,-0.014551958458014269,171.09805429913104,0.006103515625,0.0014049174,0.0001,0.8269583284854889,3.841074228286743,0.2,-0.004050032850500429,13536,-121.57759359885007
161.5,867328,2308,45.0,1,0,-0.028733443879445986,99.69984555244446,0.02197265625,0.0039445534,0.0001,0.8536087572574615,27.19472312927246,0.2,-0.005863413487531943,13544,-121.78798484090716
164.5,867840,2202,45.0,1,0,-0.018448667973416377,54.41902674175799,0.00830078125,0.00075257744,0.0001,0.8967845514416695,5.538139820098877,0.2,-0.002797680084768217,13552,-121.58386833693832
135.0,868352,2536,45.0,1,0,-0.026823676845197042,176.0166781693697,0.011474609375,0.0013684927,0.0001,0.7836062461137772,44.486576080322266,0.2,-0.002150630207324866,13560,-120.06052455201745
111.5,868864,2428,45.0,1,0,-0.0023959909644872823,22.171412249999776,0.0,4.4656917e-05,0.0001,0.6417956352233887,0.1119760200381279,0.2,-0.0013167296710889786,13568,-119.43363171692937
94.5,869376,2210,45.0,1,0,-0.015281287847983549,41.951075554359704,0.011962890625,0.005375072,0.0001,0.9021642282605171,33.29295349121094,0.2,0.00023719347882433794,13576,-118.601101921089
90.5,869888,2596,45.0,1,0,-0.01036930647455847,22.292245556600392,0.00732421875,0.004794539,0.0001,0.9230397194623947,1.5065199136734009,0.2,-0.0029879373432777356,13584,-119.4322349827364
47.0,870400,2623,45.0,1,0,-0.00957452162856498,39.054219368612394,0.007080078125,0.0071964865,0.0001,0.9219300746917725,4.309234619140625,0.2,-0.003506406421365682,13592,-117.29758156236261
9.5,870912,2249,45.0,1,0,-0.008874379877397587,39.96590189822018,0.003173828125,0.0007557225,0.0001,0.8631820231676102,5.160126686096191,0.2,-0.0017439995081076631,13600,-117.27876597285271
3.5,871424,2707,45.0,1,0,-0.01595960364079474,167.65340084210038,0.00732421875,0.0012245902,0.0001,0.846184030175209,46.25618362426758,0.2,-0.0032811356941238046,13608,-117.52381120275706
-7.0,871936,1667,45.0,1,0,-0.01731580814703193,22.423543844372034,0.01611328125,0.009556629,0.0001,0.9416393451392651,1.5693836212158203,0.2,-0.008687233839737019,13616,-116.90577832236886
-6.0,872448,2193,45.0,1,0,-0.016173556735338934,83.34211934357882,0.00439453125,0.00058536127,0.0001,0.8493974953889847,31.372159957885742,0.2,-0.002247130629257299,13624,-115.68382914010435
-6.0,872960,2574,45.0,1,0,-0.016006853903490992,117.57254586741328,0.009521484375,0.002856134,0.0001,0.7365727722644806,31.588336944580078,0.2,-0.005084155014628777,13632,-116.49896385282278
-21.5,873472,2330,45.0,1,0,-0.006077523079284219,5.082409869297408,0.006103515625,0.004303799,0.0001,0.9428820610046387,0.1553114652633667,0.2,-0.0039219195568875875,13640,-117.47053475208581
-42.5,873984,2192,45.0,1,0,-0.014760912913061475,54.78794959699735,0.010009765625,0.0080790315,0.0001,0.9231744036078453,1.2604897022247314,0.2,-0.005246776156127453,13648,-120.02191156737507
-59.0,874496,2524,45.0,1,0,-0.0102525863462688,27.407214055536315,0.0078125,0.0011444837,0.0001,0.9230362921953201,1.5474333763122559,0.2,-0.002121874909789767,13656,-121.61768175207078
-56.5,875008,2744,45.0,1,0,-0.0149278738904286,34.679038285510615,0.006103515625,0.0046026455,0.0001,0.9072608277201653,3.0101733207702637,0.2,-0.002926981123891892,13664,-122.20216813191772
-67.5,875520,2049,45.0,1,0,-0.017583643005764316,28.05168537318241,0.013671875,0.010698365,0.0001,0.9305623397231102,37.937435150146484,0.2,-0.00563467060419498,13672,-124.07101704973728
-73.5,876032,2323,45.0,1,0,-0.029646318772392988,60.509610787034035,0.021484375,0.002808069,0.0001,0.9314112439751625,27.51187515258789,0.2,-0.0061449683853425086,13680,-124.30608482588083
-38.0,876544,2111,45.0,1,0,-0.021412496140783333,52.542346644215286,0.006591796875,0.0010290602,0.0001,0.8453516811132431,0.7416380643844604,0.2,-0.002177019588998519,13688,-122.57908198941499
-60.5,877056,2295,45.0,1,0,-0.060446232048889215,231.39624045789242,0.010498046875,0.0019180662,0.0001,0.7395919859409332,76.94071960449219,0.2,-0.0042819459704332985,13696,-121.93299998529255
-60.5,877568,2923,45.0,1,0,-0.021470968177709437,16.436729715089314,0.010986328125,0.010994503,0.0001,0.85367351770401,0.08124028891324997,0.2,-0.003056542467675172,13704,-122.11276326030493
-105.5,878080,2414,45.0,1,0,-0.009929797407380647,32.05802127118386,0.005859375,0.0008290479,0.0001,0.8993833363056183,0.6580029726028442,0.2,-0.002727941686316626,13712,-121.0355473396182
-133.5,878592,2650,45.0,1,0,-0.04183926271366545,34.544377689715475,0.048095703125,0.0067171045,0.0001,0.8588217347860336,3.533275842666626,0.2,-0.006211793129295984,13720,-119.09916033331305
-106.5,879104,2493,45.0,1,0,-0.01380213287143306,48.79304383974522,0.007568359375,0.0037413063,0.0001,0.9011950045824051,5.530213356018066,0.2,-0.002709890139158233,13728,-118.95440933454782
-78.0,879616,2523,45.0,1,0,-0.024466548248483377,37.12438723957166,0.014404296875,0.0047160257,0.0001,0.9074577838182449,2.357175588607788,0.2,-0.003544237246387638,13736,-119.84819474574178
-88.0,880128,2423,45.0,1,0,-0.01706239791246844,32.984406264848076,0.00732421875,0.007475989,0.0001,0.9126715287566185,0.34543323516845703,0.2,-2.8065882361261174e-05,13744,-119.77763335291296
-119.5,880640,2703,45.0,1,0,-0.012970568766263568,51.67494548484683,0.003173828125,0.00090339547,0.0001,0.9171928241848946,9.769918441772461,0.2,-0.0008721776312086149,13752,-119.05409742053598
-54.5,881152,1517,45.0,1,0,-0.010193276770564808,38.73841220914619,0.00537109375,0.005812561,0.0001,0.9247252717614174,1.1595360040664673,0.2,-0.0037034909437352326,13760,-121.30631041709334
-61.0,881664,2646,45.0,1,0,-0.05613312112473068,227.3904288560152,0.021728515625,0.004256675,0.0001,0.8157147914171219,100.98983764648438,0.2,-0.006458190819103038,13768,-124.28643284168095
-37.0,882176,2727,45.0,1,0,-0.01512463620588278,26.52124805020867,0.00927734375,0.00093681586,0.0001,0.8191585391759872,0.16378159821033478,0.2,-0.00255186051435885,13776,-125.37496602740138
-27.5,882688,2498,45.0,1,0,-0.013372864496773218,42.671662973676575,0.005615234375,0.0030596592,0.0001,0.8771234154701233,27.550331115722656,0.2,-0.0038560316679649986,13784,-125.46425404693932
8.0,883200,2528,45.0,1,0,-0.021447634311243746,78.74196667410433,0.006591796875,0.0017880952,0.0001,0.8570536971092224,6.190282821655273,0.2,-0.003681634356325958,13792,-128.49493882775306
-58.5,883712,2093,45.0,1,0,-0.02973329226028909,28.761724216863513,0.01904296875,0.010818629,0.0001,0.940108347684145,0.9808711409568787,0.2,-0.002691442899958929,13800,-128.7732239088416
-61.0,884224,2534,45.0,1,0,-0.06873574103519786,166.91174167394638,0.03955078125,0.014848707,0.0001,0.8640321642160416,34.84276580810547,0.2,-0.010820435323694255,13808,-130.84635972477497
-114.5,884736,2442,45.0,1,0,-0.01019918755253002,55.09361481596716,0.00537109375,0.004813442,0.0001,0.8954938277602196,0.6311891078948975,0.2,-0.0034576935822769883,13816,-131.27111492432653
-143.5,885248,2449,45.0,1,0,-0.022978867437132067,62.64229201339185,0.009033203125,0.0024787085,0.0001,0.8887734860181808,1.5545849800109863,0.2,-0.0037923888448858634,13824,-130.4192680611834
-190.0,885760,2290,45.0,1,0,-0.023569342856717412,66.19649686291814,0.013671875,0.0043859775,0.0001,0.8989868313074112,2.7950551509857178,0.2,-0.007395877459202893,13832,-129.7949329539761
-188.5,886272,2460,45.0,1,0,-0.06726416219316889,313.2172820568085,0.040283203125,0.006699799,0.0001,0.7088941037654877,22.112627029418945,0.2,-0.016561992910283152,13840,-129.10691088873892
-196.5,886784,2482,45.0,1,0,-0.023717887002135285,46.150862141279504,0.017333984375,0.044006187,0.0001,0.7611404955387115,1.0542672872543335,0.2,-0.0006296470673987642,13848,-129.48895791810006
-205.0,887296,2645,45.0,1,0,-0.017066911314941535,64.67462148726918,0.00927734375,0.0021565133,0.0001,0.8385713249444962,10.641162872314453,0.2,-0.005430555662314873,13856,-128.15049491852523
-256.0,887808,2671,45.0,1,0,-0.01033008763261023,17.24558917421382,0.00439453125,0.0021100547,0.0001,0.8905764669179916,1.0326814651489258,0.2,-0.001658113076700829,13864,-126.18727478653193
-219.5,888320,2487,45.0,1,0,-0.028791739436087482,21.136559133883566,0.02685546875,0.007210303,0.0001,0.9435683116316795,0.4172057807445526,0.2,-0.009996913948270958,13872,-127.04233857408165
-232.0,888832,2663,45.0,1,0,-0.01989920871551476,40.50382019765675,0.013671875,0.0046218783,0.0001,0.9399048388004303,5.84681510925293,0.2,-0.005231875311437761,13880,-126.904707197994
-205.0,889344,2517,45.0,1,0,-0.018166233045349145,282.03794414177537,0.00927734375,0.0019225386,0.0001,0.8132855445146561,89.96907806396484,0.2,-0.0035664202769112308,13888,-128.3935989511013
-205.0,889856,2263,45.0,1,0,-0.02631090716545259,50.77762963529676,0.009521484375,0.0025643657,0.0001,0.9093479439616203,0.8382335305213928,0.2,-0.0032348170498153195,13896,-131.3915553759411
-229.5,890368,2544,45.0,1,0,-0.029991415259928544,83.78930960595608,0.016845703125,0.0034637558,0.0001,0.9217098727822304,4.548393726348877,0.2,-0.00262567830941407,13904,-133.6779854227975
-254.0,890880,2850,45.0,1,0,-0.03387415179849995,168.44274293631315,0.016845703125,0.004595911,0.0001,0.8718834519386292,8.700881004333496,0.2,-0.005387865763623267,13912,-134.74426839035004
-271.5,891392,2646,45.0,1,0,-0.011315154572571373,31.45346196211176,0.009033203125,0.00056421687,0.0001,0.6308333575725555,0.2905963659286499,0.2,-0.005025441823818255,13920,-135.70356748659162
-280.0,891904,2494,45.0,1,0,-0.014133182503996977,111.00571680394933,0.00830078125,0.003169029,0.0001,0.8233344405889511,5.810661315917969,0.2,-0.0015957237446855288,13928,-136.7019852436334
-273.5,892416,2604,45.0,1,0,-0.01279418257092857,36.75878580287099,0.0048828125,0.0066405255,0.0001,0.9141291603446007,3.580132484436035,0.2,-0.0038609807343163993,13936,-136.62317180238665
-224.5,892928,2496,45.0,1,0,-0.02515127563265196,45.890223500085995,0.0205078125,0.008323857,0.0001,0.9006481617689133,16.480186462402344,0.2,-0.004119590448681265,13944,-136.65765767402948
-128.5,893440,2254,45.0,1,0,-0.015706625430539134,45.45672299200669,0.015625,0.00326797,0.0001,0.8953553140163422,12.224384307861328,0.2,-0.00310710191479302,13952,-134.31688680276275
-106.0,893952,2326,45.0,1,0,-0.02256276460934714,116.28873361647129,0.007568359375,0.0064492244,0.0001,0.8215593695640564,47.30305862426758,0.2,-0.002445046087814262,13960,-133.19455486107617
-89.0,894464,2191,45.0,1,0,-0.02567002476826019,52.874430001247674,0.01904296875,0.013323647,0.0001,0.8947654068470001,5.430778980255127,0.2,-0.002305773516127374,13968,-132.4734129985422
-89.0,894976,2493,45.0,1,0,-0.03501865532962256,251.8930515050888,0.00927734375,0.001670673,0.0001,0.7764005064964294,23.46576690673828,0.2,-0.004527898148808163,13976,-128.56936049751937
-89.0,895488,2689,45.0,1,0,-0.034520094150025216,37.53669104445726,0.013916015625,0.0017575045,0.0001,0.8872633799910545,0.8100922107696533,0.2,-0.002167701368307462,13984,-129.60686791710555
-87.5,896000,2420,45.0,1,0,-0.005347438449348374,7.232818071031943,0.0048828125,0.009360856,0.0001,0.9051694646477699,0.3138025403022766,0.2,-0.001362846636766335,13992,-129.3135578081757
-69.5,896512,2653,45.0,1,0,-0.022193183102217517,48.12958765681833,0.009765625,0.0021955855,0.0001,0.8909130394458771,4.455807685852051,0.2,-0.004733954505354632,14000,-127.95651636086404
-98.5,897024,2484,45.0,1,0,-0.010194674545232374,28.817367071285844,0.009521484375,0.00567873,0.0001,0.938231535255909,5.203195095062256,0.2,-0.0038631729839835316,14008,-127.07289619341492
-103.5,897536,2533,45.0,1,0,-0.019188960110341213,38.3259603837505,0.012451171875,0.0017120229,0.0001,0.9177615717053413,0.5292662978172302,0.2,-0.001290153509216907,14016,-125.56975192312152
-136.0,898048,2325,45.0,1,0,-0.02048746495756859,101.4120438778773,0.0146484375,0.00505876,0.0001,0.8247590810060501,1.9073842763900757,0.2,-0.0063470194036199246,14024,-122.6548812899366
-170.5,898560,2401,45.0,1,0,-0.028600816925859363,66.97213230933994,0.01025390625,0.0011358086,0.0001,0.8878621906042099,12.07039737701416,0.2,-0.003254084149375558,14032,-120.67252216681838
-144.0,899072,2082,45.0,1,0,-0.014050590184410794,42.29381935670972,0.0068359375,0.0039342726,0.0001,0.9033216536045074,16.034955978393555,0.2,-0.002554397939093178,14040,-118.86874205749481
-126.0,899584,2709,45.0,1,0,-0.05160481785424054,278.2176357805729,0.01416015625,0.000719254,0.0001,0.7965065687894821,138.87350463867188,0.2,-0.005706464835384395,14048,-118.60190753977746
-126.0,900096,2883,45.0,1,0,-0.015370756944435016,12.667462520985282,0.011962890625,0.008708058,0.0001,0.8977055549621582,3.87831711769104,0.2,-0.004072422496392392,14056,-118.61791605867445
-146.0,900608,2566,45.0,1,0,-0.007712292993346637,33.067232973837235,0.0068359375,0.0037674182,0.0001,0.9021885320544243,0.36135560274124146,0.2,-0.0036150991854810854,14064,-119.12993095092476
-123.5,901120,2519,45.0,1,0,-0.016800509675931607,60.68170990119688,0.00927734375,0.005550692,0.0001,0.824520543217659,2.017040491104126,0.2,-0.0035326574834471103,14072,-121.97588396579027
-113.5,901632,2444,45.0,1,0,-0.013195318796419997,33.16877929586917,0.009521484375,0.009199346,0.0001,0.9355742409825325,1.6446897983551025,0.2,-0.003226515834512611,14080,-122.27395094633103
-137.5,902144,2592,45.0,1,0,-0.039834899276002034,54.6891738306731,0.03515625,0.0064944616,0.0001,0.8816602155566216,4.890500068664551,0.2,-0.009450147324969294,14088,-123.70520215336234
-118.0,902656,2125,45.0,1,0,-0.013063770844837563,33.297496583429165,0.010986328125,0.0047078314,0.0001,0.8736139535903931,8.173083305358887,0.2,-0.004239540932758246,14096,-124.81227391529828
-108.0,903168,2348,45.0,1,0,-0.022602248321504703,61.259958151727915,0.010498046875,0.0023064022,0.0001,0.9171858355402946,19.96161651611328,0.2,-0.0042159109289059415,14104,-125.8687293811515
-105.5,903680,1975,45.0,1,0,-0.013214943242701338,43.20038892654702,0.004638671875,0.0005091344,0.0001,0.9220344573259354,1.2046338319778442,0.2,-0.002935671267550788,14112,-126.10829603355378
-82.5,904192,2503,45.0,1,0,-0.06406416468962561,307.10007107257843,0.0244140625,0.007199876,0.0001,0.7563403993844986,45.62382125854492,0.2,-0.011945057234697742,14120,-126.53140071783214
-82.5,904704,2732,45.0,1,0,-0.011462299089203043,7.053891258954536,0.01025390625,0.0100344755,0.0001,0.9494112841784954,0.25807473063468933,0.2,-0.004672417759138625,14128,-126.8795780556649
-56.0,905216,2587,45.0,1,0,-0.014095872081156813,33.43772941478528,0.0107421875,0.00521799,0.0001,0.9317029640078545,7.762035369873047,0.2,-0.0034936323172587436,14136,-127.39298070661724
-49.5,905728,2299,45.0,1,0,-0.015463647395677071,283.96467413636856,0.01220703125,0.005257408,0.0001,0.7497309446334839,2.219897985458374,0.2,-0.00036998412838329386,14144,-129.70582515295595
-38.0,906240,2381,45.0,1,0,-0.018664045901459758,37.55959702283144,0.011962890625,0.007913606,0.0001,0.930534303188324,0.45394477248191833,0.2,-0.0026736426952993497,14152,-130.17096631255
-59.5,906752,2718,45.0,1,0,-0.024086134924800717,92.27919323090464,0.021728515625,0.013997119,0.0001,0.8488045334815979,4.586555480957031,0.2,-0.00710499696288025,14160,-131.15303902048618
-48.5,907264,1907,45.0,1,0,-0.009360956091541084,26.357534391718218,0.007080078125,0.020372799,0.0001,0.7654667496681213,0.453312486410141,0.2,0.0017472030958742835,14168,-130.79798933986575
-33.5,907776,2393,45.0,1,0,-0.03370601526910377,106.65854407474399,0.036376953125,0.015049309,0.0001,0.8172950744628906,42.659828186035156,0.2,-0.0028133796877227724,14176,-130.35222424291075
-51.5,908288,2333,45.0,1,0,-0.01457015285336638,106.6392007805407,0.006591796875,0.001415272,0.0001,0.8704112619161606,54.30411911010742,0.2,-0.004401775311634992,14184,-131.68738512974232
-50.0,908800,2761,45.0,1,0,-0.03182862339122039,159.55830232053995,0.00927734375,0.0014223472,0.0001,0.7863889187574387,44.03931427001953,0.2,-0.0056227047643915284,14192,-127.86035615246743
-56.5,909312,2590,45.0,1,0,-0.008385732523265688,48.05926362145692,0.006103515625,0.004840142,0.0001,0.6843544542789459,0.5109186768531799,0.2,-0.0031928833850543015,14200,-125.54525910053403
-71.0,909824,2552,45.0,1,0,-0.016069185959850074,48.347108805552125,0.010986328125,0.0015354155,0.0001,0.9035538583993912,4.3093342781066895,0.2,-0.006316306396911386,14208,-122.4688258331269
-90.0,910336,2598,45.0,1,0,-0.01145750175055582,41.516807745210826,0.007080078125,0.005151545,0.0001,0.9033522456884384,2.999887228012085,0.2,-0.00293514772420167,14216,-121.73932814631611
-74.5,910848,2486,45.0,1,0,-0.014798339362187107,16.90297955099959,0.015625,0.010266056,0.0001,0.9597840085625648,0.3689299523830414,0.2,-0.007107099074346479,14224,-122.48809707526118
-74.5,911360,2490,45.0,1,0,-0.012976434368624723,35.93924790760502,0.011474609375,0.009661622,0.0001,0.9348992109298706,1.6298768520355225,0.2,-0.0049908874461834785,14232,-122.65018249765039
-65.5,911872,2326,45.0,1,0,-0.013840247831467423,37.4524745636154,0.012939453125,0.0062710205,0.0001,0.9193300753831863,15.834467887878418,0.2,-0.004823513863811968,14240,-123.74735952690244
-80.5,912384,1913,45.0,1,0,-0.0339812328293192,347.3387819454074,0.016845703125,0.011183482,0.0001,0.7156823575496674,9.08389663696289,0.2,-0.002048543799901381,14248,-125.64900519322605
-89.5,912896,2185,45.0,1,0,-0.028240585393177753,138.85554026812315,0.0068359375,0.0012175497,0.0001,0.8577950596809387,70.23644256591797,0.2,-0.0025344159730593674,14256,-126.10650332842022
-85.5,913408,2508,45.0,1,0,-0.03465436307510572,318.1913535296917,0.011962890625,0.0037571143,0.0001,0.7841163575649261,49.82042694091797,0.2,-0.00456322247555363,14264,-129.826377200298
-68.0,913920,2488,45.0,1,0,-0.01224403418075326,55.2977749662241,0.005859375,0.0049962057,0.0001,0.6558928489685059,0.31414419412612915,0.2,-0.004911508858640445,14272,-130.66871323231607
-38.0,914432,2378,45.0,1,0,-0.017069486058744587,43.40757522103377,0.0078125,0.008709935,0.0001,0.887055292725563,0.2644801139831543,0.2,-0.004095761032658629,14280,-129.43224171333014
-51.0,914944,2523,45.0,1,0,-0.01240667465600609,28.049606842221692,0.005126953125,0.0016524267,0.0001,0.9361109435558319,0.9970589280128479,0.2,-0.0016911759669255844,14288,-127.97265066854656
-31.0,915456,2539,45.0,1,0,-0.011981443275885795,56.443266831338406,0.00634765625,0.0030716734,0.0001,0.8685769736766815,4.914036273956299,0.2,-0.0028754196828231215,14296,-129.06369453016669
-50.5,915968,2474,45.0,1,0,-0.009507781978584262,20.013933824375272,0.00732421875,0.005158826,0.0001,0.9485676027834415,1.438355565071106,0.2,-0.002500546946976101,14304,-130.2832564826682
-46.5,916480,2282,45.0,1,0,-0.017437175816269246,16.776911711960565,0.01123046875,0.008050801,0.0001,0.9488535784184933,1.0596991777420044,0.2,-0.005896714108530432,14312,-130.25036727491766
-50.0,916992,1956,45.0,1,0,-0.014335663734811988,43.81585797853768,0.006103515625,0.0038039736,0.0001,0.938098631799221,12.200801849365234,0.2,-0.0005935399312875234,14320,-129.9035571293533
-59.0,917504,2312,45.0,1,0,-0.04081400331688201,172.32577180862427,0.0107421875,0.0014079419,0.0001,0.8678661435842514,41.35798645019531,0.2,-0.004819005775061669,14328,-128.21906832095235
-59.0,918016,2912,45.0,1,0,-0.015358530515129587,53.4132663984783,0.0107421875,0.002131438,0.0001,0.7373303472995758,0.6386740803718567,0.2,-0.005493773896887433,14336,-128.9102957067266
-99.0,918528,2453,45.0,1,0,-0.006932791728047505,4.062756656087004,0.0107421875,0.03738701,0.0001,0.945976447314024,0.14106711745262146,0.2,0.004047609478220693,14344,-129.64708783630283
-104.5,919040,2522,45.0,1,0,-0.010722836572938377,52.87395665049553,0.0068359375,0.0029504276,0.0001,0.9099213033914566,2.0629401206970215,0.2,-0.0034265238136867993,14352,-131.08864747170358
-59.5,919552,2325,45.0,1,0,-0.006465037130624296,6.614742227597162,0.006591796875,0.0014798085,0.0001,0.9640467911958694,2.6519217491149902,0.2,-0.002642984446538321,14360,-130.4847555598989
-75.0,920064,2655,45.0,1,0,-0.016208777254576034,42.990480307489634,0.012939453125,0.00214196,0.0001,0.9115388691425323,2.6762189865112305,0.2,-0.004315515579946805,14368,-128.905909127146
5.0,920576,2140,45.0,1,0,-0.006728150438959801,22.311667332425714,0.0068359375,0.0063345567,0.0001,0.9445128999650478,13.784455299377441,0.2,-0.0036043970121681923,14376,-127.89468543812633
-40.0,921088,2379,45.0,1,0,-0.014333903947886029,129.63900015503168,0.009033203125,0.00305701,0.0001,0.8714193254709244,62.47763442993164,0.2,-0.004192040058114799,14384,-128.33963332369925
-22.5,921600,2069,45.0,1,0,-0.009458702533777341,49.39980776235461,0.005615234375,0.0012449092,0.0001,0.9009637087583542,1.8244049549102783,0.2,-0.001979742151888786,14392,-127.35821227502078
24.5,922112,2454,45.0,1,0,-0.02630990919010401,96.37547506392002,0.00634765625,0.00073949154,0.0001,0.8741194754838943,11.782514572143555,0.2,-0.004445376143848989,14400,-126.03159971609712
22.0,922624,2728,45.0,1,0,-0.01026851576602894,41.614607862138655,0.004638671875,0.0019170542,0.0001,0.7916106134653091,0.6638003587722778,0.2,-0.0027199366013519466,14408,-126.42188403330744
50.0,923136,2358,45.0,1,0,-0.011555721302386246,12.258290177065646,0.010986328125,0.015537014,0.0001,0.9543783590197563,0.1852140724658966,0.2,-0.005818734141939785,14416,-125.9980221926421
94.5,923648,2265,45.0,1,0,-0.014785587194239724,46.78793513495475,0.005615234375,0.0009983097,0.0001,0.8984705805778503,1.026179313659668,0.2,-0.0019419421787461033,14424,-126.26483249247075
62.5,924160,2512,45.0,1,0,-0.017639274904240665,60.647500921506435,0.011962890625,0.0061390446,0.0001,0.9157541319727898,3.9533605575561523,0.2,-0.0018030788414762355,14432,-126.45461062774062
58.5,924672,2540,45.0,1,0,-0.010065934915758135,9.251875859918073,0.011962890625,0.011606548,0.0001,0.9603732451796532,0.4977615177631378,0.2,-0.0059527778103074525,14440,-124.91759144138545
70.0,925184,1996,45.0,1,0,-0.009773647812494346,41.699949441477656,0.009521484375,0.0033759656,0.0001,0.8860780969262123,1.6523164510726929,0.2,-0.004303931953472784,14448,-125.16625810652971
102.5,925696,2409,45.0,1,0,-0.027206122917959874,277.381909199059,0.010498046875,0.0017522243,0.0001,0.8486795723438263,100.54144287109375,0.2,-0.0066286615474382415,14456,-128.57242218881845
123.5,926208,2009,45.0,1,0,-0.014723652540283183,217.88822054117918,0.003662109375,0.00080991304,0.0001,0.8442619889974594,3.6251401901245117,0.2,-0.0018348784487898229,14464,-131.10358636591585
129.0,926720,2189,45.0,1,0,-0.03699805698556702,993.4768513441086,0.013427734375,0.0047565037,0.0001,0.6508027017116547,416.29132080078125,0.2,-0.00571357735680067,14472,-136.0805094254017
105.0,927232,2589,45.0,1,0,-0.009658121958409538,60.31580226542428,0.009521484375,0.012424012,0.0001,0.6912423968315125,0.28973835706710815,0.2,-0.003828752407571301,14480,-137.12057375915347
91.0,927744,2448,45.0,1,0,-0.012731221610295052,30.157980567164486,0.00634765625,0.0012218193,0.0001,0.9262193217873573,2.196108102798462,0.2,-0.0031701880834589247,14488,-137.8814114946872
83.5,928256,2332,45.0,1,0,-0.02001831745110394,88.6871970416978,0.009765625,0.0015411143,0.0001,0.8462515622377396,26.100202560424805,0.2,-0.005130387478857301,14496,-137.29395556271075
79.0,928768,2351,45.0,1,0,-0.008369317497283646,11.993972466443665,0.00244140625,0.00015125237,0.0001,0.9602117277681828,0.386753112077713,0.2,-0.0010801704556797631,14504,-137.47419222664087
70.0,929280,2621,45.0,1,0,-0.013471157306753412,31.910423163557425,0.010009765625,0.0015440567,0.0001,0.9177536964416504,0.16535580158233643,0.2,-0.0031316248678194825,14512,-137.23823724675924
16.0,929792,2151,45.0,1,0,-0.010922941217245352,30.210356784518808,0.010009765625,0.012318097,0.0001,0.8754052296280861,8.351415634155273,0.2,-0.003965214613799617,14520,-133.44596127584578
-2.0,930304,2352,45.0,1,0,-0.01629436235907633,22.422834218479693,0.0107421875,0.0072606155,0.0001,0.9418512992560863,1.3087875843048096,0.2,-0.0049573860997043084,14528,-126.68157376222312
-27.0,930816,2307,45.0,1,0,-0.013977520134176302,51.14223550306633,0.01025390625,0.00590349,0.0001,0.9107569381594658,14.911035537719727,0.2,-0.003907719830749556,14536,-124.51326016776264
-32.5,931328,2677,45.0,1,0,-0.02257266964579685,84.95867134258151,0.007568359375,0.0017279219,0.0001,0.8613431751728058,6.479869842529297,0.2,-0.00041087973659159616,14544,-119.03354452900588
-17.5,931840,2374,45.0,1,0,-0.007613251922919062,22.855508715379983,0.01123046875,0.007652283,0.0001,0.8893603608012199,8.999276161193848,0.2,-0.004146853651036508,14552,-118.375055491291
34.5,932352,2125,45.0,1,0,-0.01841286660237529,23.778850273345597,0.0126953125,0.003422841,0.0001,0.9403701312839985,3.7881155014038086,0.2,-0.005450387954624603,14560,-118.58727422516793
42.0,932864,2560,45.0,1,0,-0.01559378868296335,86.22596149891615,0.00830078125,0.0024263756,0.0001,0.8933552205562592,11.983535766601562,0.2,-0.004347171387053095,14568,-120.28479822199792
40.5,933376,2438,45.0,1,0,-0.011723939806643102,22.89855514629744,0.008056640625,0.010918539,0.0001,0.9495545737445354,1.4365813732147217,0.2,-0.005504198126800475,14576,-123.33294832982124
58.0,933888,2363,45.0,1,0,-0.015249019593738922,287.3072063289583,0.00732421875,0.0018985585,0.0001,0.775976836681366,8.459667205810547,0.2,-0.0033407125520170666,14584,-127.16884185366332
33.5,934400,2236,45.0,1,0,-0.01467134787753821,36.25497414730489,0.009765625,0.010698825,0.0001,0.9212541952729225,5.147640705108643,0.2,-0.0020737931881740224,14592,-129.2140162333101
