raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc_expert,raw/disc/global_step,raw/disc/n_expert,raw/disc/disc_proportion_expert_true,raw/disc/disc_loss,raw/disc/disc_acc_gen,raw/disc/disc_entropy
256.0,0.677734375,0.365234375,0.54296875,2336,256.0,0.5,0.5993614196777344,0.8125,0.6047042012214661
256.0,0.64453125,0.3515625,0.49609375,2336,256.0,0.5,0.6041412353515625,0.79296875,0.6163008809089661
256.0,0.712890625,0.318359375,0.53125,2337,256.0,0.5,0.5748926401138306,0.89453125,0.6166085600852966
256.0,0.693359375,0.314453125,0.5078125,2337,256.0,0.5,0.5606991648674011,0.87890625,0.615769624710083
256.0,0.712890625,0.345703125,0.55859375,2338,256.0,0.5,0.5654977560043335,0.8671875,0.6035025119781494
256.0,0.705078125,0.416015625,0.62109375,2338,256.0,0.5,0.5801620483398438,0.7890625,0.5996788740158081
256.0,0.69921875,0.390625,0.58984375,2339,256.0,0.5,0.5785983800888062,0.80859375,0.6077436208724976
256.0,0.708984375,0.380859375,0.58984375,2339,256.0,0.5,0.5679935812950134,0.828125,0.601089596748352
256.0,0.6796875,0.43359375,0.61328125,2340,256.0,0.5,0.5870015621185303,0.74609375,0.607829213142395
256.0,0.681640625,0.455078125,0.63671875,2340,256.0,0.5,0.5657483339309692,0.7265625,0.5896610021591187
256.0,0.6484375,0.42578125,0.57421875,2341,256.0,0.5,0.5969069600105286,0.72265625,0.5950376987457275
256.0,0.677734375,0.439453125,0.6171875,2341,256.0,0.5,0.5868227481842041,0.73828125,0.5888736248016357
256.0,0.6953125,0.44921875,0.64453125,2342,256.0,0.5,0.5725823044776917,0.74609375,0.5818208456039429
256.0,0.689453125,0.427734375,0.6171875,2342,256.0,0.5,0.5668313503265381,0.76171875,0.5797138214111328
256.0,0.69140625,0.40234375,0.59375,2343,256.0,0.5,0.5648151636123657,0.7890625,0.588003933429718
256.0,0.70703125,0.40234375,0.609375,2343,256.0,0.5,0.5658445358276367,0.8046875,0.5918919444084167
256.0,0.708984375,0.400390625,0.609375,2344,256.0,0.5,0.5655312538146973,0.80859375,0.5901547074317932
256.0,0.6953125,0.390625,0.5859375,2344,256.0,0.5,0.5676122307777405,0.8046875,0.5894092321395874
256.0,0.720703125,0.392578125,0.61328125,2345,256.0,0.5,0.5558797121047974,0.828125,0.5820945501327515
256.0,0.701171875,0.337890625,0.5390625,2345,256.0,0.5,0.5802279710769653,0.86328125,0.5934393405914307
256.0,0.71484375,0.359375,0.57421875,2346,256.0,0.5,0.5611048936843872,0.85546875,0.58445143699646
256.0,0.716796875,0.337890625,0.5546875,2346,256.0,0.5,0.5646240711212158,0.87890625,0.5930081009864807
256.0,0.69921875,0.3984375,0.59765625,2347,256.0,0.5,0.5798106789588928,0.80078125,0.5917330980300903
256.0,0.71484375,0.44140625,0.65625,2347,256.0,0.5,0.5583101511001587,0.7734375,0.5815120935440063
256.0,0.693359375,0.396484375,0.58984375,2348,256.0,0.5,0.5750427842140198,0.796875,0.582904577255249
256.0,0.697265625,0.419921875,0.6171875,2348,256.0,0.5,0.5854212045669556,0.77734375,0.5891849398612976
256.0,0.623046875,0.451171875,0.57421875,2349,256.0,0.5,0.660749077796936,0.671875,0.5801494121551514
256.0,0.638671875,0.470703125,0.609375,2349,256.0,0.5,0.6371457576751709,0.66796875,0.5753998756408691
256.0,0.62890625,0.484375,0.61328125,2350,256.0,0.5,0.6239405870437622,0.64453125,0.577934741973877
256.0,0.634765625,0.392578125,0.52734375,2350,256.0,0.5,0.6151500940322876,0.7421875,0.5815749168395996
256.0,0.638671875,0.388671875,0.52734375,2351,256.0,0.5,0.6049913763999939,0.75,0.5947511196136475
256.0,0.69140625,0.35546875,0.546875,2351,256.0,0.5,0.5630785226821899,0.8359375,0.5786170959472656
256.0,0.60546875,0.3984375,0.50390625,2352,256.0,0.5,0.629960298538208,0.70703125,0.5922220945358276
256.0,0.599609375,0.345703125,0.4453125,2352,256.0,0.5,0.6296883225440979,0.75390625,0.6047653555870056
256.0,0.654296875,0.287109375,0.44140625,2353,256.0,0.5,0.6166282296180725,0.8671875,0.605505108833313
256.0,0.66015625,0.2265625,0.38671875,2353,256.0,0.5,0.6062436103820801,0.93359375,0.6121145486831665
256.0,0.6875,0.30078125,0.48828125,2354,256.0,0.5,0.5738611221313477,0.88671875,0.6055166721343994
256.0,0.65234375,0.2890625,0.44140625,2354,256.0,0.5,0.6050585508346558,0.86328125,0.6226399540901184
256.0,0.658203125,0.326171875,0.484375,2355,256.0,0.5,0.6027868986129761,0.83203125,0.6147953867912292
256.0,0.708984375,0.365234375,0.57421875,2355,256.0,0.5,0.58305424451828,0.84375,0.6218420267105103
256.0,0.65625,0.4296875,0.5859375,2356,256.0,0.5,0.5930517911911011,0.7265625,0.6043989658355713
256.0,0.6640625,0.43359375,0.59765625,2356,256.0,0.5,0.583357572555542,0.73046875,0.6052483320236206
256.0,0.59765625,0.46484375,0.5625,2357,256.0,0.5,0.6389835476875305,0.6328125,0.6090899705886841
256.0,0.658203125,0.482421875,0.640625,2357,256.0,0.5,0.5994433760643005,0.67578125,0.5878351926803589
256.0,0.67578125,0.42578125,0.6015625,2358,256.0,0.5,0.5883281230926514,0.75,0.5949319005012512
256.0,0.72265625,0.484375,0.70703125,2358,256.0,0.5,0.5820510387420654,0.73828125,0.5997698307037354
256.0,0.68359375,0.41796875,0.6015625,2359,256.0,0.5,0.567292332649231,0.765625,0.5914396047592163
256.0,0.67578125,0.3984375,0.57421875,2359,256.0,0.5,0.6172485947608948,0.77734375,0.5941091775894165
256.0,0.603515625,0.423828125,0.52734375,2360,256.0,0.5,0.6379150748252869,0.6796875,0.6052161455154419
256.0,0.646484375,0.380859375,0.52734375,2360,256.0,0.5,0.6039090156555176,0.765625,0.6063950657844543
256.0,0.646484375,0.380859375,0.52734375,2361,256.0,0.5,0.6032735109329224,0.765625,0.5951929092407227
256.0,0.685546875,0.431640625,0.6171875,2361,256.0,0.5,0.5973764061927795,0.75390625,0.5896934866905212
256.0,0.65234375,0.40234375,0.5546875,2362,256.0,0.5,0.6124553680419922,0.75,0.6138715147972107
256.0,0.712890625,0.376953125,0.58984375,2362,256.0,0.5,0.5666307210922241,0.8359375,0.6070529222488403
256.0,0.677734375,0.349609375,0.52734375,2363,256.0,0.5,0.6046361327171326,0.828125,0.6127403974533081
256.0,0.677734375,0.388671875,0.56640625,2363,256.0,0.5,0.5738803744316101,0.7890625,0.6067947745323181
256.0,0.736328125,0.333984375,0.5703125,2364,256.0,0.5,0.5721883177757263,0.90234375,0.6176153421401978
256.0,0.740234375,0.353515625,0.59375,2364,256.0,0.5,0.559590756893158,0.88671875,0.6167277097702026
256.0,0.720703125,0.447265625,0.66796875,2365,256.0,0.5,0.5706141591072083,0.7734375,0.5825762748718262
256.0,0.6796875,0.421875,0.6015625,2365,256.0,0.5,0.5907362699508667,0.7578125,0.5923869013786316
256.0,0.619140625,0.451171875,0.5703125,2366,256.0,0.5,0.6416009664535522,0.66796875,0.5897284746170044
256.0,0.671875,0.4765625,0.6484375,2366,256.0,0.5,0.5986008048057556,0.6953125,0.5738123655319214
256.0,0.6796875,0.42578125,0.60546875,2367,256.0,0.5,0.583055853843689,0.75390625,0.5782331824302673
256.0,0.65625,0.45703125,0.61328125,2367,256.0,0.5,0.5959519147872925,0.69921875,0.5746197700500488
256.0,0.69140625,0.421875,0.61328125,2368,256.0,0.5,0.5886310338973999,0.76953125,0.5858410000801086
256.0,0.67578125,0.40234375,0.578125,2368,256.0,0.5,0.5833678245544434,0.7734375,0.5797901153564453
256.0,0.638671875,0.408203125,0.546875,2369,256.0,0.5,0.605758786201477,0.73046875,0.5902100801467896
256.0,0.64453125,0.375,0.51953125,2369,256.0,0.5,0.598080039024353,0.76953125,0.5940754413604736
256.0,0.697265625,0.404296875,0.6015625,2370,256.0,0.5,0.5663378238677979,0.79296875,0.5672402381896973
256.0,0.646484375,0.333984375,0.48046875,2370,256.0,0.5,0.6115881204605103,0.8125,0.6110259890556335
256.0,0.69921875,0.31640625,0.515625,2371,256.0,0.5,0.5690475106239319,0.8828125,0.611102819442749
256.0,0.669921875,0.310546875,0.48046875,2371,256.0,0.5,0.6151220202445984,0.859375,0.615749180316925
256.0,0.734375,0.36328125,0.59765625,2372,256.0,0.5,0.5496636629104614,0.87109375,0.6102587580680847
256.0,0.6875,0.3671875,0.5546875,2372,256.0,0.5,0.5747940540313721,0.8203125,0.605955958366394
256.0,0.671875,0.359375,0.53125,2373,256.0,0.5,0.6052964925765991,0.8125,0.606802225112915
256.0,0.71875,0.37890625,0.59765625,2373,256.0,0.5,0.5738244652748108,0.83984375,0.6000080108642578
256.0,0.646484375,0.451171875,0.59765625,2374,256.0,0.5,0.616752028465271,0.6953125,0.5936882495880127
256.0,0.7109375,0.390625,0.6015625,2374,256.0,0.5,0.5743062496185303,0.8203125,0.5961080193519592
256.0,0.640625,0.44921875,0.58984375,2375,256.0,0.5,0.6204342842102051,0.69140625,0.5870269536972046
256.0,0.646484375,0.427734375,0.57421875,2375,256.0,0.5,0.5933653116226196,0.71875,0.585791289806366
256.0,0.662109375,0.419921875,0.58203125,2376,256.0,0.5,0.617929220199585,0.7421875,0.5941059589385986
256.0,0.6640625,0.36328125,0.52734375,2376,256.0,0.5,0.6117349863052368,0.80078125,0.6011835336685181
256.0,0.67578125,0.3515625,0.52734375,2377,256.0,0.5,0.5754355192184448,0.82421875,0.6026214957237244
256.0,0.6953125,0.3828125,0.578125,2377,256.0,0.5,0.5825991630554199,0.8125,0.6004636287689209
256.0,0.60546875,0.44140625,0.546875,2378,256.0,0.5,0.6237508654594421,0.6640625,0.5900416374206543
256.0,0.650390625,0.404296875,0.5546875,2378,256.0,0.5,0.5833173394203186,0.74609375,0.5873984694480896
256.0,0.68359375,0.33203125,0.515625,2379,256.0,0.5,0.6017025113105774,0.8515625,0.6138955950737
256.0,0.69921875,0.33203125,0.53125,2379,256.0,0.5,0.5852709412574768,0.8671875,0.6086447834968567
256.0,0.69921875,0.37890625,0.578125,2380,256.0,0.5,0.5641090869903564,0.8203125,0.6072535514831543
256.0,0.6484375,0.36328125,0.51171875,2380,256.0,0.5,0.5929917097091675,0.78515625,0.6084640026092529
256.0,0.701171875,0.412109375,0.61328125,2381,256.0,0.5,0.5674439668655396,0.7890625,0.6074672937393188
256.0,0.701171875,0.423828125,0.625,2381,256.0,0.5,0.5682746767997742,0.77734375,0.5941063165664673
256.0,0.673828125,0.326171875,0.5,2382,256.0,0.5,0.5997186303138733,0.84765625,0.6233097314834595
256.0,0.697265625,0.369140625,0.56640625,2382,256.0,0.5,0.5773037075996399,0.828125,0.6008886098861694
256.0,0.734375,0.40625,0.640625,2383,256.0,0.5,0.5609227418899536,0.828125,0.6042280793190002
256.0,0.6796875,0.35546875,0.53515625,2383,256.0,0.5,0.5751378536224365,0.82421875,0.6068218946456909
256.0,0.6640625,0.421875,0.5859375,2384,256.0,0.5,0.5750950574874878,0.7421875,0.5739509463310242
256.0,0.65234375,0.45703125,0.609375,2384,256.0,0.5,0.6020548343658447,0.6953125,0.5819684267044067
256.0,0.685546875,0.408203125,0.59375,2385,256.0,0.5,0.5834616422653198,0.77734375,0.59795081615448
256.0,0.736328125,0.412109375,0.6484375,2385,256.0,0.5,0.5692274570465088,0.82421875,0.5871320366859436
256.0,0.673828125,0.498046875,0.671875,2386,256.0,0.5,0.5789944529533386,0.67578125,0.5700665712356567
256.0,0.642578125,0.486328125,0.62890625,2386,256.0,0.5,0.5937783718109131,0.65625,0.565854012966156
256.0,0.65625,0.4609375,0.6171875,2387,256.0,0.5,0.5815660953521729,0.6953125,0.578615665435791
256.0,0.638671875,0.376953125,0.515625,2387,256.0,0.5,0.6096739768981934,0.76171875,0.5842238664627075
256.0,0.66015625,0.38671875,0.546875,2388,256.0,0.5,0.6176766157150269,0.7734375,0.5860193967819214
256.0,0.6484375,0.375,0.5234375,2388,256.0,0.5,0.6202408671379089,0.7734375,0.5950801968574524
256.0,0.689453125,0.380859375,0.5703125,2389,256.0,0.5,0.5840917825698853,0.80859375,0.600292444229126
256.0,0.697265625,0.384765625,0.58203125,2389,256.0,0.5,0.5607185363769531,0.8125,0.5850926041603088
256.0,0.701171875,0.341796875,0.54296875,2390,256.0,0.5,0.5868174433708191,0.859375,0.6125345230102539
256.0,0.72265625,0.328125,0.55078125,2390,256.0,0.5,0.559146523475647,0.89453125,0.6052958965301514
256.0,0.689453125,0.392578125,0.58203125,2391,256.0,0.5,0.6001008749008179,0.796875,0.6060827970504761
256.0,0.689453125,0.369140625,0.55859375,2391,256.0,0.5,0.5890647172927856,0.8203125,0.6054750680923462
256.0,0.669921875,0.419921875,0.58984375,2392,256.0,0.5,0.5786906480789185,0.75,0.6019917726516724
256.0,0.6796875,0.39453125,0.57421875,2392,256.0,0.5,0.5828191041946411,0.78515625,0.5981191396713257
256.0,0.658203125,0.396484375,0.5546875,2393,256.0,0.5,0.6022989749908447,0.76171875,0.5886050462722778
256.0,0.669921875,0.384765625,0.5546875,2393,256.0,0.5,0.587536096572876,0.78515625,0.5988481640815735
256.0,0.671875,0.43359375,0.60546875,2394,256.0,0.5,0.6113094687461853,0.73828125,0.5813045501708984
256.0,0.666015625,0.392578125,0.55859375,2394,256.0,0.5,0.6118301749229431,0.7734375,0.5984390377998352
256.0,0.65234375,0.40234375,0.5546875,2395,256.0,0.5,0.6100645065307617,0.75,0.5890804529190063
256.0,0.69921875,0.375,0.57421875,2395,256.0,0.5,0.554251492023468,0.82421875,0.5927726626396179
256.0,0.681640625,0.349609375,0.53125,2396,256.0,0.5,0.5880277752876282,0.83203125,0.5996833443641663
256.0,0.658203125,0.380859375,0.5390625,2396,256.0,0.5,0.5825005173683167,0.77734375,0.5918619632720947
256.0,0.697265625,0.322265625,0.51953125,2397,256.0,0.5,0.5928738117218018,0.875,0.6081271171569824
256.0,0.6796875,0.33984375,0.51953125,2397,256.0,0.5,0.5851585865020752,0.83984375,0.605129599571228
256.0,0.669921875,0.380859375,0.55078125,2398,256.0,0.5,0.5897161960601807,0.7890625,0.600324273109436
256.0,0.68359375,0.359375,0.54296875,2398,256.0,0.5,0.5708203315734863,0.82421875,0.5990080833435059
256.0,0.703125,0.34765625,0.55078125,2399,256.0,0.5,0.5958639979362488,0.85546875,0.6167231798171997
256.0,0.755859375,0.408203125,0.6640625,2399,256.0,0.5,0.5562148690223694,0.84765625,0.6043109893798828
256.0,0.72265625,0.4140625,0.63671875,2400,256.0,0.5,0.5526529550552368,0.80859375,0.5873041152954102
256.0,0.701171875,0.416015625,0.6171875,2400,256.0,0.5,0.5581307411193848,0.78515625,0.5790309309959412
256.0,0.630859375,0.466796875,0.59765625,2401,256.0,0.5,0.6250820159912109,0.6640625,0.5845834612846375
256.0,0.654296875,0.494140625,0.6484375,2401,256.0,0.5,0.6187090873718262,0.66015625,0.5803953409194946
256.0,0.6328125,0.4453125,0.578125,2402,256.0,0.5,0.6089176535606384,0.6875,0.578581690788269
256.0,0.6484375,0.42578125,0.57421875,2402,256.0,0.5,0.5927094221115112,0.72265625,0.5716163516044617
256.0,0.65234375,0.4296875,0.58203125,2403,256.0,0.5,0.6089655756950378,0.72265625,0.5860043168067932
256.0,0.720703125,0.365234375,0.5859375,2403,256.0,0.5,0.5513259172439575,0.85546875,0.5890570878982544
256.0,0.66015625,0.37890625,0.5390625,2404,256.0,0.5,0.5789346098899841,0.78125,0.5960196256637573
256.0,0.630859375,0.345703125,0.4765625,2404,256.0,0.5,0.5971829891204834,0.78515625,0.5955360531806946
256.0,0.689453125,0.341796875,0.53125,2405,256.0,0.5,0.594577431678772,0.84765625,0.6095632910728455
256.0,0.65625,0.2890625,0.4453125,2405,256.0,0.5,0.6105506420135498,0.8671875,0.6031481027603149
256.0,0.654296875,0.326171875,0.48046875,2406,256.0,0.5,0.6147724390029907,0.828125,0.6142752170562744
256.0,0.681640625,0.322265625,0.50390625,2406,256.0,0.5,0.5851868391036987,0.859375,0.6005502939224243
256.0,0.67578125,0.30859375,0.484375,2407,256.0,0.5,0.5901659727096558,0.8671875,0.6069601774215698
256.0,0.689453125,0.361328125,0.55078125,2407,256.0,0.5,0.5801599025726318,0.828125,0.5995933413505554
256.0,0.697265625,0.330078125,0.52734375,2408,256.0,0.5,0.5688586235046387,0.8671875,0.6108676791191101
256.0,0.712890625,0.318359375,0.53125,2408,256.0,0.5,0.5639285445213318,0.89453125,0.6122384667396545
256.0,0.708984375,0.400390625,0.609375,2409,256.0,0.5,0.567130982875824,0.80859375,0.5962801575660706
256.0,0.70703125,0.40625,0.61328125,2409,256.0,0.5,0.5666821599006653,0.80078125,0.596860945224762
256.0,0.658203125,0.462890625,0.62109375,2410,256.0,0.5,0.6084522604942322,0.6953125,0.5934957265853882
256.0,0.658203125,0.458984375,0.6171875,2410,256.0,0.5,0.5995997190475464,0.69921875,0.5884897708892822
256.0,0.68359375,0.41796875,0.6015625,2411,256.0,0.5,0.5882034301757812,0.765625,0.5826438665390015
256.0,0.697265625,0.423828125,0.62109375,2411,256.0,0.5,0.5838205218315125,0.7734375,0.5788419842720032
256.0,0.681640625,0.447265625,0.62890625,2412,256.0,0.5,0.573462188243866,0.734375,0.5809831619262695
256.0,0.681640625,0.451171875,0.6328125,2412,256.0,0.5,0.5752872824668884,0.73046875,0.5749738812446594
256.0,0.623046875,0.427734375,0.55078125,2413,256.0,0.5,0.6404207944869995,0.6953125,0.5913320779800415
256.0,0.6796875,0.4140625,0.59375,2413,256.0,0.5,0.5846843123435974,0.765625,0.6028133034706116
256.0,0.6640625,0.39453125,0.55859375,2414,256.0,0.5,0.6233270168304443,0.76953125,0.5937315225601196
256.0,0.658203125,0.365234375,0.5234375,2414,256.0,0.5,0.6268388032913208,0.79296875,0.6058703064918518
256.0,0.666015625,0.376953125,0.54296875,2415,256.0,0.5,0.5945267081260681,0.7890625,0.5953702330589294
256.0,0.669921875,0.310546875,0.48046875,2415,256.0,0.5,0.5875420570373535,0.859375,0.6027051210403442
256.0,0.708984375,0.345703125,0.5546875,2416,256.0,0.5,0.5660383105278015,0.86328125,0.5942600965499878
256.0,0.701171875,0.369140625,0.5703125,2416,256.0,0.5,0.5768309235572815,0.83203125,0.612217903137207
256.0,0.66796875,0.3984375,0.56640625,2417,256.0,0.5,0.5885964632034302,0.76953125,0.5986975431442261
256.0,0.6875,0.37109375,0.55859375,2417,256.0,0.5,0.5931515097618103,0.81640625,0.608302116394043
256.0,0.65625,0.41796875,0.57421875,2418,256.0,0.5,0.6019771099090576,0.73828125,0.5995157361030579
256.0,0.6875,0.40234375,0.58984375,2418,256.0,0.5,0.5739796757698059,0.78515625,0.587207555770874
256.0,0.658203125,0.365234375,0.5234375,2419,256.0,0.5,0.6001672744750977,0.79296875,0.6030154228210449
256.0,0.642578125,0.404296875,0.546875,2419,256.0,0.5,0.6203946471214294,0.73828125,0.5940976738929749
256.0,0.671875,0.40625,0.578125,2420,256.0,0.5,0.5862228274345398,0.765625,0.5982744097709656
256.0,0.662109375,0.396484375,0.55859375,2420,256.0,0.5,0.5851837396621704,0.765625,0.5935469269752502
256.0,0.609375,0.41015625,0.51953125,2421,256.0,0.5,0.6161227226257324,0.69921875,0.5933140516281128
256.0,0.646484375,0.380859375,0.52734375,2421,256.0,0.5,0.5872897505760193,0.765625,0.5977048277854919
256.0,0.671875,0.38671875,0.55859375,2422,256.0,0.5,0.5866870880126953,0.78515625,0.6056498885154724
256.0,0.630859375,0.373046875,0.50390625,2422,256.0,0.5,0.5984832644462585,0.7578125,0.6013470888137817
256.0,0.681640625,0.376953125,0.55859375,2423,256.0,0.5,0.612363338470459,0.8046875,0.595795750617981
256.0,0.701171875,0.388671875,0.58984375,2423,256.0,0.5,0.6074063777923584,0.8125,0.6125974655151367
256.0,0.6640625,0.3515625,0.515625,2424,256.0,0.5,0.5966280698776245,0.8125,0.6169933676719666
256.0,0.671875,0.37109375,0.54296875,2424,256.0,0.5,0.5856413245201111,0.80078125,0.6168127059936523
256.0,0.720703125,0.353515625,0.57421875,2425,256.0,0.5,0.5647007822990417,0.8671875,0.6148481369018555
256.0,0.724609375,0.373046875,0.59765625,2425,256.0,0.5,0.5620671510696411,0.8515625,0.6008806228637695
256.0,0.6640625,0.38671875,0.55078125,2426,256.0,0.5,0.6232373714447021,0.77734375,0.62010258436203
256.0,0.658203125,0.396484375,0.5546875,2426,256.0,0.5,0.5998184084892273,0.76171875,0.5938369035720825
256.0,0.67578125,0.4375,0.61328125,2427,256.0,0.5,0.5747162103652954,0.73828125,0.5931987762451172
256.0,0.701171875,0.400390625,0.6015625,2427,256.0,0.5,0.5451413989067078,0.80078125,0.5862596035003662
256.0,0.66015625,0.44140625,0.6015625,2428,256.0,0.5,0.6055001020431519,0.71875,0.6019490361213684
256.0,0.68359375,0.46875,0.65234375,2428,256.0,0.5,0.5911145210266113,0.71484375,0.5998156070709229
256.0,0.615234375,0.423828125,0.5390625,2429,256.0,0.5,0.6225935816764832,0.69140625,0.5907682180404663
256.0,0.6875,0.421875,0.609375,2429,256.0,0.5,0.562602698802948,0.765625,0.5795322060585022
256.0,0.69921875,0.40234375,0.6015625,2430,256.0,0.5,0.5495816469192505,0.796875,0.5847787261009216
256.0,0.654296875,0.337890625,0.4921875,2430,256.0,0.5,0.5911535024642944,0.81640625,0.5961824655532837
256.0,0.642578125,0.373046875,0.515625,2431,256.0,0.5,0.603295624256134,0.76953125,0.5951870679855347
256.0,0.62109375,0.3359375,0.45703125,2431,256.0,0.5,0.6142737865447998,0.78515625,0.5910189151763916
256.0,0.677734375,0.306640625,0.484375,2432,256.0,0.5,0.5806964635848999,0.87109375,0.597507655620575
256.0,0.705078125,0.330078125,0.53515625,2432,256.0,0.5,0.5799793004989624,0.875,0.6006065607070923
256.0,0.654296875,0.330078125,0.484375,2433,256.0,0.5,0.5952895879745483,0.82421875,0.6089650392532349
256.0,0.693359375,0.365234375,0.55859375,2433,256.0,0.5,0.5577532052993774,0.828125,0.5918905735015869
256.0,0.716796875,0.322265625,0.5390625,2434,256.0,0.5,0.5671162605285645,0.89453125,0.6160305738449097
256.0,0.75,0.36328125,0.61328125,2434,256.0,0.5,0.5472338795661926,0.88671875,0.6088383793830872
256.0,0.705078125,0.412109375,0.6171875,2435,256.0,0.5,0.5675196647644043,0.79296875,0.5888102054595947
256.0,0.6875,0.3984375,0.5859375,2435,256.0,0.5,0.5654436349868774,0.7890625,0.5894349217414856
256.0,0.71875,0.44921875,0.66796875,2436,256.0,0.5,0.5862594842910767,0.76953125,0.5839371085166931
256.0,0.638671875,0.435546875,0.57421875,2436,256.0,0.5,0.6229634881019592,0.703125,0.5769757032394409
256.0,0.677734375,0.462890625,0.640625,2437,256.0,0.5,0.5827865600585938,0.71484375,0.5804747939109802
256.0,0.650390625,0.443359375,0.59375,2437,256.0,0.5,0.5932061672210693,0.70703125,0.585781455039978
256.0,0.662109375,0.416015625,0.578125,2438,256.0,0.5,0.5901473760604858,0.74609375,0.5780760049819946
256.0,0.65625,0.390625,0.546875,2438,256.0,0.5,0.5868301391601562,0.765625,0.5812333822250366
256.0,0.623046875,0.419921875,0.54296875,2439,256.0,0.5,0.6341922283172607,0.703125,0.6001499891281128
256.0,0.669921875,0.451171875,0.62109375,2439,256.0,0.5,0.5947848558425903,0.71875,0.5922425389289856
256.0,0.666015625,0.322265625,0.48828125,2440,256.0,0.5,0.5882301330566406,0.84375,0.6041786670684814
256.0,0.6484375,0.32421875,0.47265625,2440,256.0,0.5,0.6036023497581482,0.82421875,0.6020579934120178
256.0,0.6953125,0.36328125,0.55859375,2441,256.0,0.5,0.5953546762466431,0.83203125,0.6176760792732239
256.0,0.71484375,0.30859375,0.5234375,2441,256.0,0.5,0.5820274949073792,0.90625,0.6140518188476562
256.0,0.654296875,0.361328125,0.515625,2442,256.0,0.5,0.584007740020752,0.79296875,0.6043082475662231
256.0,0.666015625,0.361328125,0.52734375,2442,256.0,0.5,0.583506166934967,0.8046875,0.6110472083091736
256.0,0.736328125,0.345703125,0.58203125,2443,256.0,0.5,0.5353293418884277,0.890625,0.5948734879493713
256.0,0.69921875,0.32421875,0.5234375,2443,256.0,0.5,0.5692622661590576,0.875,0.6092181205749512
256.0,0.701171875,0.388671875,0.58984375,2444,256.0,0.5,0.5837934017181396,0.8125,0.5967817306518555
256.0,0.716796875,0.408203125,0.625,2444,256.0,0.5,0.5682601928710938,0.80859375,0.5896620154380798
256.0,0.65234375,0.4296875,0.58203125,2445,256.0,0.5,0.6175858974456787,0.72265625,0.5885084867477417
256.0,0.611328125,0.427734375,0.5390625,2445,256.0,0.5,0.6319741010665894,0.68359375,0.5901523232460022
256.0,0.658203125,0.392578125,0.55078125,2446,256.0,0.5,0.580155611038208,0.765625,0.5830329656600952
256.0,0.71875,0.45703125,0.67578125,2446,256.0,0.5,0.5550397634506226,0.76171875,0.5740689635276794
256.0,0.681640625,0.482421875,0.6640625,2447,256.0,0.5,0.5840772390365601,0.69921875,0.5818737745285034
256.0,0.658203125,0.431640625,0.58984375,2447,256.0,0.5,0.5958857536315918,0.7265625,0.5801634192466736
256.0,0.697265625,0.400390625,0.59765625,2448,256.0,0.5,0.5677558183670044,0.796875,0.5875721573829651
256.0,0.69921875,0.40234375,0.6015625,2448,256.0,0.5,0.5653002858161926,0.796875,0.5928614139556885
256.0,0.658203125,0.431640625,0.58984375,2449,256.0,0.5,0.5945842266082764,0.7265625,0.5921190977096558
256.0,0.6640625,0.4140625,0.578125,2449,256.0,0.5,0.572256326675415,0.75,0.5869795083999634
256.0,0.681640625,0.357421875,0.5390625,2450,256.0,0.5,0.5834363102912903,0.82421875,0.6046968698501587
256.0,0.689453125,0.369140625,0.55859375,2450,256.0,0.5,0.5790663361549377,0.8203125,0.595139741897583
256.0,0.6640625,0.33203125,0.49609375,2451,256.0,0.5,0.5942699909210205,0.83203125,0.6020723581314087
256.0,0.73828125,0.34765625,0.5859375,2451,256.0,0.5,0.5422289371490479,0.890625,0.604039192199707
256.0,0.7109375,0.33984375,0.55078125,2452,256.0,0.5,0.5664204359054565,0.87109375,0.6015329360961914
256.0,0.7109375,0.3828125,0.59375,2452,256.0,0.5,0.5752784013748169,0.828125,0.6014479398727417
256.0,0.748046875,0.376953125,0.625,2453,256.0,0.5,0.5482835173606873,0.87109375,0.5971311330795288
256.0,0.6796875,0.359375,0.5390625,2453,256.0,0.5,0.5730484127998352,0.8203125,0.5849032998085022
256.0,0.6953125,0.41796875,0.61328125,2454,256.0,0.5,0.5818651914596558,0.77734375,0.5772644877433777
256.0,0.681640625,0.451171875,0.6328125,2454,256.0,0.5,0.5814760327339172,0.73046875,0.5818350315093994
256.0,0.6953125,0.41015625,0.60546875,2455,256.0,0.5,0.5584786534309387,0.78515625,0.5796388387680054
256.0,0.6796875,0.421875,0.6015625,2455,256.0,0.5,0.5743260383605957,0.7578125,0.5936843156814575
256.0,0.7109375,0.3984375,0.609375,2456,256.0,0.5,0.5470232963562012,0.8125,0.5647474527359009
256.0,0.685546875,0.412109375,0.59765625,2456,256.0,0.5,0.587552011013031,0.7734375,0.5746972560882568
256.0,0.6953125,0.421875,0.6171875,2457,256.0,0.5,0.5768361687660217,0.7734375,0.5872161388397217
256.0,0.646484375,0.416015625,0.5625,2457,256.0,0.5,0.6047912240028381,0.73046875,0.5870081186294556
256.0,0.6875,0.3984375,0.5859375,2458,256.0,0.5,0.5784449577331543,0.7890625,0.5773576498031616
256.0,0.71484375,0.41796875,0.6328125,2458,256.0,0.5,0.5522571206092834,0.796875,0.5874068737030029
256.0,0.6953125,0.390625,0.5859375,2459,256.0,0.5,0.5791465044021606,0.8046875,0.5982139706611633
